transaction_id,user_id,amount,channel,transaction_type,country,device_id,transaction_time,total_amount_last_24h,txn_count_last_24h
51f82cd1-9c77-492c-9b7c-79623f7756d5,18,11213.17,CARD,WITHDRAWAL,IN,KNOWN-18,2026-05-26T00:27:26.447100,43471.67,6
92913f00-f89f-488f-9672-27d7910cfdf6,18,8164.87,CARD,WITHDRAWAL,IN,KNOWN-18,2026-05-26T01:36:26.447100,54684.84,7
5566b8d8-63d9-401a-a1f0-9be9da026e00,18,8605.23,CARD,WITHDRAWAL,IN,KNOWN-18,2026-05-26T02:26:26.447100,62849.71,8
bcc369e8-1b58-4371-b479-71d0fbb98ed3,18,7479.76,CARD,DEPOSIT,IN,KNOWN-18,2026-05-26T03:09:26.447100,71454.94,9
e22f75a9-3a8a-4753-8c9d-67d5cac12fe7,18,7547.25,CARD,DEPOSIT,IN,DEV-c8540b,2026-05-26T03:45:26.447100,78934.7,10
6da10706-c155-4cb8-8650-3f021bc4559c,18,23345.374576676048,UPI,WITHDRAWAL,IN,DEV-c1d142,2026-05-26T05:38:26.447100,86481.95,11
2ef3334c-84e4-45b6-a5ac-ea4b5e7581dd,18,14698.03294670477,NET_BANKING,DEPOSIT,SG,KNOWN-18,2026-05-26T05:58:26.447100,109827.32457667604,12
a9987283-2748-4e41-8b33-ab09ccd6b45a,18,13432.383712122082,UPI,DEPOSIT,IN,KNOWN-18,2026-05-26T06:46:26.447100,124525.35752338081,13
921f14fd-33ee-4f3c-8603-76e6963175bc,18,9927.97,NET_BANKING,TRANSFER,IN,KNOWN-18,2026-05-26T07:09:26.447100,137957.74123550288,14
fa0001f9-3f4e-4654-9406-21f03e325ec6,18,32139.48514063342,NET_BANKING,WITHDRAWAL,AE,KNOWN-18,2026-05-26T08:03:26.447100,147885.71123550288,15
fc2cfef6-20d8-4cf2-9816-fe136379c055,18,9789.595549212458,CARD,TRANSFER,IN,KNOWN-18,2026-05-26T08:26:26.447100,180025.1963761363,16
fd650689-883f-405c-be5f-573ac6ae9fed,18,3245.4,CARD,DEPOSIT,US,KNOWN-18,2026-05-26T08:48:26.447100,189814.79192534875,17
e0ae3b9d-7854-4df7-b15c-41c54b045fd8,18,33573.91460005911,CARD,DEPOSIT,IN,KNOWN-18,2026-05-26T10:06:26.447100,193060.19192534874,18
c666a2ec-f134-43a1-a414-fea33e396385,18,10561.15,CARD,TRANSFER,IN,KNOWN-18,2026-05-26T10:20:26.447100,226634.10652540787,19
afdde834-fa9a-4f19-b7bb-9bdf54f0c125,18,4194.45,CARD,TRANSFER,IN,KNOWN-18,2026-05-26T11:34:26.447100,237195.25652540787,20
a8538344-a7f1-434d-9910-5728eb301bbb,18,8961.11,CARD,TRANSFER,IN,KNOWN-18,2026-05-26T12:38:26.447100,241389.70652540788,21
16a1304f-5530-4680-816e-326414ffde0e,18,37258.64700980312,CARD,WITHDRAWAL,IN,KNOWN-18,2026-05-26T14:20:26.447100,250350.8165254079,22
0e4143b6-631a-4bd4-9d64-c62db27e1e3c,18,7899.14,CARD,WITHDRAWAL,IN,DEV-42953a,2026-05-26T15:26:26.447100,287609.463535211,23
6c6e52d2-0844-4757-8219-a79082a260a5,18,4810.29,CARD,TRANSFER,IN,KNOWN-18,2026-05-26T16:08:26.447100,295508.603535211,24
f2095ec1-4063-4209-9956-e02280e9861f,18,8755.11,CARD,DEPOSIT,IN,KNOWN-18,2026-05-26T17:04:26.447100,300318.893535211,25
cad0905e-1308-4eae-84a2-7b288c657501,18,45187.079665349826,UPI,DEPOSIT,IN,DEV-1196bd,2026-05-26T18:07:26.447100,309074.00353521097,26
cce2b58e-dd63-418f-889e-86e94aab0898,18,8730.57,CARD,DEPOSIT,IN,KNOWN-18,2026-05-26T19:37:26.447100,343173.18320056074,26
83194454-11cd-41a0-af9f-3154e71ee4f7,18,10902.75,CARD,TRANSFER,US,KNOWN-18,2026-05-26T20:39:26.447100,346719.0432005608,26
01f19eb8-4175-4a3c-805d-41ed1242b6e5,18,19206.202310737786,CARD,DEPOSIT,IN,KNOWN-18,2026-05-26T21:36:26.447100,357621.7932005608,27
144bbfd8-96c7-40da-ad1a-7ca3d2b8239f,18,21407.705410205625,UPI,TRANSFER,IN,KNOWN-18,2026-05-26T21:55:26.447100,363600.55551129865,26
0ea881f2-b43b-4fe2-abdc-38129b5b9b90,18,6139.88,CARD,WITHDRAWAL,IN,DEV-662da9,2026-05-26T23:08:26.447100,385008.2609215043,27
02146bcc-2f0b-4dda-8ee1-ebaec37ba0b6,18,23517.64659168925,CARD,TRANSFER,IN,KNOWN-18,2026-05-27T00:17:26.447100,377176.5209215043,26
2ec09caa-87e2-4776-b38b-fc50903cab54,18,8760.07,CARD,WITHDRAWAL,IN,KNOWN-18,2026-05-27T01:32:26.447100,389480.99751319364,26
94e24892-ba32-4ab8-ba2b-26a9857c8c62,18,6372.65,NET_BANKING,DEPOSIT,IN,KNOWN-18,2026-05-27T02:36:26.447100,381470.96751319355,25
afbb8bf4-a215-4be4-b5f2-7c3e407ce4b2,18,7008.29,CARD,DEPOSIT,IN,KNOWN-18,2026-05-27T04:05:26.447100,372816.60751319356,24
ac8b2e2e-c3bb-49b8-8ac0-cfdfb4806fe1,19,18859.89,CARD,TRANSFER,IN,KNOWN-19,2026-05-25T17:22:26.447326,0,0
37cb74c4-e356-443c-bbaf-3622d7c3b6b3,19,17013.81,CARD,WITHDRAWAL,IN,KNOWN-19,2026-05-25T18:00:26.447326,18859.89,1
b06a4c99-e152-498a-b8de-e04d136480b4,19,42894.87,CARD,TRANSFER,IN,KNOWN-19,2026-05-25T18:47:26.447326,35873.7,2
4d5821cc-f901-47af-92f2-fd2b8d9e4f2e,19,26864.46,CARD,TRANSFER,IN,DEV-1ba35f,2026-05-25T18:55:26.447326,78768.57,3
2306a8dc-cc92-4567-8063-4c8b35e23e44,19,17906.98,CARD,WITHDRAWAL,IN,KNOWN-19,2026-05-25T19:33:26.447326,105633.03,4
20e2aef2-c9fb-46b8-81c9-1af43f22cf60,19,23928.44,CARD,WITHDRAWAL,SG,KNOWN-19,2026-05-25T20:35:26.447326,123540.01,5
59d68e78-2c05-43ac-b9e1-e61a6bb6b2ed,19,11497.86,CARD,DEPOSIT,IN,KNOWN-19,2026-05-25T20:51:26.447326,147468.44999999998,6
691eaa15-68e2-4821-8d32-0508cb3ea3a7,19,46414.52,CARD,DEPOSIT,IN,DEV-79a5ac,2026-05-25T22:02:26.447326,158966.31,7
c21fa003-e6bf-4ff1-ad17-f8a6f1972c14,19,27274.32,CARD,DEPOSIT,SG,KNOWN-19,2026-05-26T00:01:26.447326,205380.83,8
a1df7725-b8d1-45a1-8eb4-3e7f81089bba,19,29626.31,CARD,TRANSFER,IN,KNOWN-19,2026-05-26T00:56:26.447326,232655.15,9
6f4216b2-a87f-4aae-8199-5a6af1333915,19,43247.21,CARD,TRANSFER,IN,KNOWN-19,2026-05-26T02:49:26.447326,262281.46,10
e912e5f8-ce46-4a41-99f6-4ea4df10f12a,19,48457.6,CARD,WITHDRAWAL,IN,KNOWN-19,2026-05-26T04:22:26.447326,305528.67000000004,11
2337539f-9b2e-4369-a163-30a025bca944,19,32447.68,NET_BANKING,TRANSFER,IN,KNOWN-19,2026-05-26T05:25:26.447326,353986.27,12
22db0379-cab3-4ae8-8d94-dfb24cba01b0,19,42355.1,CARD,TRANSFER,IN,KNOWN-19,2026-05-26T07:17:26.447326,386433.95,13
1ea61448-a803-478b-a807-2acd5516dd23,19,10449.95,CARD,DEPOSIT,SG,KNOWN-19,2026-05-26T07:32:26.447326,428789.05,14
5fb3fd4f-0a5e-4fc8-9e22-515d19ebbc44,19,12545.13,CARD,DEPOSIT,IN,KNOWN-19,2026-05-26T07:55:26.447326,439239.0,15
a6f88936-5f56-4165-86df-698cc419d9e0,19,41679.92,CARD,TRANSFER,IN,KNOWN-19,2026-05-26T08:48:26.447326,451784.13,16
73df6207-6961-4814-8ae8-1093cb5dbe6a,19,21372.69,CARD,TRANSFER,US,KNOWN-19,2026-05-26T08:58:26.447326,493464.05,17
c8c25a91-ba84-4e04-b1ee-7235bc2df3d1,19,37731.74,CARD,WITHDRAWAL,AE,KNOWN-19,2026-05-26T09:38:26.447326,514836.74,18
cc2ce669-c417-4c92-9393-57138a9b533b,19,41619.31,CARD,TRANSFER,IN,KNOWN-19,2026-05-26T10:43:26.447326,552568.48,19
481053a1-6402-4b4f-b434-81b0113ed807,19,33036.25,CARD,WITHDRAWAL,IN,KNOWN-19,2026-05-26T10:53:26.447326,594187.79,20
aff804fe-bd07-4aa6-aafe-abb11bb8a719,19,40984.96,NET_BANKING,TRANSFER,IN,KNOWN-19,2026-05-26T11:36:26.447326,627224.04,21
6ea5882e-d0f9-42e7-9dc9-a55904bde280,19,22155.87,CARD,TRANSFER,IN,KNOWN-19,2026-05-26T11:58:26.447326,668209.0,22
a1246b4f-cba0-44c0-97d1-13a74fb5bf1b,19,10546.68,CARD,TRANSFER,IN,KNOWN-19,2026-05-26T13:51:26.447326,690364.87,23
b0e7f450-b813-44c1-a82c-e7c9ced18b7e,19,22216.07,CARD,TRANSFER,IN,DEV-b76a9a,2026-05-26T14:33:26.447326,700911.55,24
678c7e21-11ea-40e3-93dc-5ec9002f6494,19,31051.81,CARD,WITHDRAWAL,IN,KNOWN-19,2026-05-26T16:27:26.447326,723127.62,25
4228dda4-47b3-47b1-954b-b47ad8b04021,19,42981.58,CARD,TRANSFER,IN,KNOWN-19,2026-05-26T16:36:26.447326,754179.43,26
b540ddc3-67f9-462c-ace5-1348f7527c71,19,45099.1,UPI,WITHDRAWAL,IN,KNOWN-19,2026-05-26T16:55:26.447326,797161.01,27
b14c1696-eac8-49d6-a97e-c13c1786a2c9,19,32739.64,CARD,DEPOSIT,IN,KNOWN-19,2026-05-26T18:42:26.447326,806386.4099999999,26
24c16a64-b482-44c0-8efd-a8cefe869786,19,30849.87,CARD,WITHDRAWAL,IN,KNOWN-19,2026-05-26T19:42:26.447326,751459.74,24
51191650-0df8-4499-a4f8-abe5bb00d6f3,19,25457.49,NET_BANKING,TRANSFER,IN,KNOWN-19,2026-05-26T21:28:26.447326,746883.31,23
e7cc3a36-cece-407a-a0fb-64f41e357534,19,32075.13,CARD,TRANSFER,SG,KNOWN-19,2026-05-26T21:35:26.447326,772340.8,24
c1e25b15-ae6b-47fb-89a2-476d8cb40fc4,20,7742.03,UPI,TRANSFER,IN,KNOWN-20,2026-05-25T17:41:26.447523,0,0
70d6c741-a657-4b0b-8c17-7e98e1a7ff6b,20,4249.93,UPI,TRANSFER,IN,KNOWN-20,2026-05-25T17:46:26.447523,7742.03,1
458522e8-2df9-4499-b6be-c26a622fee2f,20,4923.2,UPI,WITHDRAWAL,IN,KNOWN-20,2026-05-25T18:28:26.447523,11991.96,2
67938326-0cc9-4158-99b4-6e3ba260a53d,20,7935.93,NET_BANKING,WITHDRAWAL,US,DEV-fd3e0c,2026-05-25T18:55:26.447523,16915.16,3
0a6993c4-1fdc-4922-8dbc-ba32369a2fbe,20,5964.29,UPI,TRANSFER,SG,KNOWN-20,2026-05-25T20:41:26.447523,24851.09,4
8fb61235-f558-4994-8b1e-8eb7fc8ce479,20,7087.63,UPI,TRANSFER,IN,KNOWN-20,2026-05-25T21:52:26.447523,30815.38,5
8d54ad8f-ad29-4b00-b9e2-73abe275673e,20,10363.18,UPI,TRANSFER,IN,KNOWN-20,2026-05-25T22:14:26.447523,37903.01,6
153c581b-e042-4801-bee3-7e32307c886c,20,9126.57,CARD,WITHDRAWAL,IN,KNOWN-20,2026-05-26T00:01:26.447523,48266.19,7
267b454b-3e52-4872-9451-b36546d038d2,20,6702.64,UPI,TRANSFER,IN,KNOWN-20,2026-05-26T01:13:26.447523,57392.76,8
3d4638ba-9ee2-4d25-9c9e-8508bed2372e,20,6033.35,UPI,WITHDRAWAL,IN,DEV-2c2c35,2026-05-26T03:04:26.447523,64095.4,9
14c326cd-f033-4228-817f-b68e9c2f63c0,20,12408.42,UPI,WITHDRAWAL,IN,KNOWN-20,2026-05-26T04:43:26.447523,70128.75,10
06c21c68-7f1a-43b6-8adc-c1e4cb67edd0,20,9826.65,UPI,DEPOSIT,IN,KNOWN-20,2026-05-26T04:55:26.447523,82537.17,11
76dd4fa5-33c4-4c30-918c-b8f25bc4ac58,20,10573.69,CARD,TRANSFER,IN,DEV-1b3918,2026-05-26T06:35:26.447523,92363.81999999999,12
3c7f689b-6adb-440a-9b48-cdee64b1dfae,20,4285.22,NET_BANKING,TRANSFER,IN,KNOWN-20,2026-05-26T08:00:26.447523,102937.51,13
376d9f30-bd74-4f83-ac3a-744790896a39,20,5562.64,UPI,TRANSFER,IN,KNOWN-20,2026-05-26T09:35:26.447523,107222.73,14
ed8c7c4a-31db-4f4d-8af7-b5d9c719eadf,20,7067.61,UPI,TRANSFER,IN,KNOWN-20,2026-05-26T09:55:26.447523,112785.37,15
3e6a4aa4-c7b8-4fb4-b64f-ee46dda7dfe0,20,9754.7,UPI,TRANSFER,IN,KNOWN-20,2026-05-26T11:49:26.447523,119852.98,16
13e49b18-6d93-4ce9-b4b6-89d9736feda5,20,5586.35,UPI,DEPOSIT,IN,DEV-30227b,2026-05-26T13:28:26.447523,129607.68,17
146fc588-ec01-4478-b18c-eaeb46d6f016,20,10032.7,UPI,DEPOSIT,IN,KNOWN-20,2026-05-26T15:24:26.447523,135194.03,18
d5f6452c-bfa4-456d-8db9-aaab9083da03,20,11109.94,UPI,TRANSFER,IN,KNOWN-20,2026-05-26T16:36:26.447523,145226.73,19
71cc0ae9-d40b-425d-9c40-bde6742c2708,20,11703.33,UPI,TRANSFER,IN,KNOWN-20,2026-05-26T17:48:26.447523,144344.71000000002,18
483e77d9-3813-4fb1-b3e7-8748892e5625,20,3268.07,UPI,WITHDRAWAL,IN,DEV-0a5abe,2026-05-26T19:38:26.447523,143188.90999999997,17
e8f76380-4fa1-44d3-aec3-5096465fdba4,20,6471.1,UPI,DEPOSIT,IN,KNOWN-20,2026-05-26T21:14:26.447523,140492.69,17
2e57614b-95e5-4f74-9b09-c6d60e49047c,20,8623.43,UPI,TRANSFER,IN,KNOWN-20,2026-05-26T22:31:26.447523,129512.98000000001,16
631dbf42-9877-49a4-a426-6be49b816e66,20,5028.33,UPI,WITHDRAWAL,IN,KNOWN-20,2026-05-26T23:09:26.447523,138136.41,17
95daf19f-5fa2-4f5f-a600-a450c9f82958,20,10872.88,UPI,WITHDRAWAL,IN,KNOWN-20,2026-05-27T00:48:26.447523,134038.17,17
9cac8524-3814-4121-b00d-672a83188e72,20,5537.73,UPI,DEPOSIT,IN,KNOWN-20,2026-05-27T01:16:26.447523,138208.41,17
3f216cc0-466e-473a-bec8-b3686734412c,20,6903.24,UPI,WITHDRAWAL,IN,KNOWN-20,2026-05-27T01:33:26.447523,143746.14,18
26aa7d2f-0e53-48c2-9892-e75629adbf7c,20,2539.58,UPI,DEPOSIT,IN,KNOWN-20,2026-05-27T02:25:26.447523,150649.38,19
92a91068-33b5-469a-a466-5ad6577565bb,20,5818.38,UPI,TRANSFER,IN,DEV-aaa630,2026-05-27T03:34:26.447523,147155.61000000002,19
0ad06803-3691-4368-a69d-be8f9a71652c,20,12068.77,UPI,TRANSFER,AE,KNOWN-20,2026-05-27T04:09:26.447523,152973.99000000002,20
dcc36718-bdff-4214-8307-f71a55c21b08,20,10984.42,CARD,DEPOSIT,IN,KNOWN-20,2026-05-27T06:02:26.447523,142807.69000000003,19
c83520b3-dcc1-4237-838a-12800d97c78b,20,8437.97,CARD,DEPOSIT,IN,KNOWN-20,2026-05-27T06:21:26.447523,153792.11000000004,20
2792c44f-cf6e-473d-96ab-13eda7577dc1,20,8203.43,UPI,WITHDRAWAL,IN,KNOWN-20,2026-05-27T06:45:26.447523,151656.39000000004,20
55ae27b2-9796-4d04-b37e-f4960d7558f2,20,4463.02,NET_BANKING,DEPOSIT,AE,KNOWN-20,2026-05-27T07:15:26.447523,159859.82000000004,21
6196fa29-e017-4d9b-9aaf-c0c75b25f8da,20,4082.29,UPI,TRANSFER,IN,DEV-c23793,2026-05-27T08:02:26.447523,160037.62,21
db2f3bc0-c290-443a-afb3-c3e9ecc4bd33,20,11630.1,UPI,DEPOSIT,IN,KNOWN-20,2026-05-27T09:53:26.447523,158557.27000000002,21
72a06d10-ffe0-4531-b348-26a847c46886,21,11418.21,NET_BANKING,DEPOSIT,IN,KNOWN-21,2026-05-25T18:23:26.447752,0,0
54e54e69-56ea-4b40-abfa-80d4a251a8ed,21,16309.7,NET_BANKING,TRANSFER,IN,KNOWN-21,2026-05-25T19:47:26.447752,11418.21,1
9486617d-0d5e-4158-b312-4231a944ac33,21,8309.56,UPI,DEPOSIT,IN,KNOWN-21,2026-05-25T20:22:26.447752,27727.91,2
56e55d75-d08e-4703-bb9a-669fc95db0a6,21,19070.36,CARD,WITHDRAWAL,IN,DEV-076765,2026-05-25T20:50:26.447752,36037.47,3
8edd23c1-e06f-4f66-ac3f-59c68aa10d69,21,22785.09,NET_BANKING,DEPOSIT,IN,KNOWN-21,2026-05-25T21:34:26.447752,55107.83,4
d9eef5cf-bfeb-42b3-aa2f-cb900fca9394,21,17224.96,UPI,TRANSFER,IN,KNOWN-21,2026-05-25T22:24:26.447752,77892.92,5
013957ab-235a-4be9-bce8-577f6b03a5db,21,6854.98,NET_BANKING,DEPOSIT,AE,KNOWN-21,2026-05-25T22:37:26.447752,95117.88,6
a2986446-94d6-4f38-a095-4849e933ef45,21,16202.29,NET_BANKING,WITHDRAWAL,IN,KNOWN-21,2026-05-25T23:05:26.447752,101972.86,7
55a9ff7a-dcf6-4883-a9a3-712deabb63f1,21,10853.52,NET_BANKING,TRANSFER,IN,KNOWN-21,2026-05-26T00:30:26.447752,118175.15,8
a23d9409-3042-4964-b29b-3d524d9b5b7b,21,19880.33,NET_BANKING,TRANSFER,IN,KNOWN-21,2026-05-26T02:25:26.447752,129028.67,9
738dbb26-7e74-4126-bcc8-d8b1ba122545,21,23004.9,NET_BANKING,TRANSFER,IN,KNOWN-21,2026-05-26T03:25:26.447752,148909.0,10
ced63256-decb-44bc-86ca-2118e6dccf48,21,5269.54,NET_BANKING,WITHDRAWAL,IN,DEV-fddadb,2026-05-26T03:48:26.447752,171913.9,11
9b26fa5a-87e3-4a1a-843d-366e1a818ded,21,22739.85,NET_BANKING,TRANSFER,IN,KNOWN-21,2026-05-26T04:40:26.447752,177183.44,12
c45d110e-a749-4792-bb80-b86228ff2d47,21,23107.66,UPI,TRANSFER,IN,DEV-b275f4,2026-05-26T06:13:26.447752,199923.29,13
4aa78bf1-36e2-4503-a862-c9217379b1eb,21,23542.12,NET_BANKING,WITHDRAWAL,IN,KNOWN-21,2026-05-26T06:58:26.447752,223030.95,14
13a78c31-7e2e-4a7e-86d5-f529d85150d4,21,9924.58,NET_BANKING,WITHDRAWAL,IN,KNOWN-21,2026-05-26T07:07:26.447752,246573.07,15
a4df21f0-4d2b-4563-be3c-e1e343dd569a,21,16866.47,NET_BANKING,WITHDRAWAL,IN,KNOWN-21,2026-05-26T07:59:26.447752,256497.65,16
3040dd83-185f-4ef1-b6a7-a1fc5b3dc734,21,15418.7,NET_BANKING,TRANSFER,IN,DEV-98ebe2,2026-05-26T09:54:26.447752,273364.12,17
214286fc-5df2-4ef3-903b-e6ba5af82efa,21,13230.38,NET_BANKING,TRANSFER,IN,KNOWN-21,2026-05-26T10:45:26.447752,288782.82,18
2f3865ae-dd27-4f39-a383-564031811776,21,12687.76,NET_BANKING,WITHDRAWAL,IN,KNOWN-21,2026-05-26T12:19:26.447752,302013.2,19
d65a36fa-d990-4b8d-8282-5920d1f275b5,21,21324.08,NET_BANKING,DEPOSIT,IN,DEV-5ed7d6,2026-05-26T13:57:26.447752,314700.96,20
7d315790-dba7-46f9-80de-d38b17b98cc7,21,23549.11,NET_BANKING,TRANSFER,IN,DEV-a318de,2026-05-26T14:07:26.447752,336025.04000000004,21
0733645c-c70f-4cf8-95e5-f2e3eb852619,21,12098.57,NET_BANKING,DEPOSIT,IN,KNOWN-21,2026-05-26T14:43:26.447752,359574.15,22
f650fc7a-8bdc-4337-9fdb-e109edd1c918,21,17816.84,NET_BANKING,DEPOSIT,IN,KNOWN-21,2026-05-26T15:22:26.447752,371672.72000000003,23
0a84a726-5a75-498d-8661-2c19779a2cf3,21,13125.28,NET_BANKING,TRANSFER,IN,KNOWN-21,2026-05-26T16:49:26.447752,389489.56000000006,24
4de9a3f3-7520-4f53-920e-c3cab5b99995,21,16937.63,CARD,WITHDRAWAL,IN,KNOWN-21,2026-05-26T17:57:26.447752,402614.8400000001,25
c75574bf-b1e7-489d-b466-da269aeea003,21,11817.35,NET_BANKING,WITHDRAWAL,IN,KNOWN-21,2026-05-26T18:33:26.447752,408134.26000000007,25
02095a5d-c9a2-4e25-bd03-3c4c8681986e,21,9768.77,NET_BANKING,DEPOSIT,IN,KNOWN-21,2026-05-26T19:41:26.447752,419951.61000000004,26
62907c3d-5574-4faa-b001-cc19dff5a68f,21,17304.56,NET_BANKING,WITHDRAWAL,IN,KNOWN-21,2026-05-26T21:27:26.447752,386030.76000000007,24
6c3160d9-f198-4718-b5c8-92fab7016d14,21,11832.38,NET_BANKING,WITHDRAWAL,US,KNOWN-21,2026-05-26T21:47:26.447752,380550.23000000004,24
d71154d7-bda4-4ef1-b2c5-156a304c3ade,21,6664.13,NET_BANKING,TRANSFER,IN,KNOWN-21,2026-05-26T23:10:26.447752,352100.38000000006,22
39b05395-33f3-45c3-93a3-f6a9a4d6d60a,21,14274.53,NET_BANKING,WITHDRAWAL,US,KNOWN-21,2026-05-27T00:11:26.447752,358764.51000000007,23
3179b976-c01e-4176-b998-45f712faa8b9,21,16621.92,NET_BANKING,DEPOSIT,AE,DEV-94c0d9,2026-05-27T01:11:26.447752,362185.5200000001,23
6702a0ae-0562-4610-987f-007b8cea280f,21,9376.37,UPI,DEPOSIT,IN,KNOWN-21,2026-05-27T01:24:26.447752,378807.44000000006,24
12978665-5511-4a46-8b49-074bd171b339,22,9421.18,UPI,TRANSFER,IN,KNOWN-22,2026-05-25T17:55:26.447964,0,0
ff641d74-adfa-4948-aeed-2956c0eede88,22,12348.62,NET_BANKING,TRANSFER,IN,KNOWN-22,2026-05-25T18:27:26.447964,9421.18,1
2a874ce1-f1d5-4a9b-98f1-f75cd407c6a9,22,9349.01,UPI,WITHDRAWAL,IN,KNOWN-22,2026-05-25T20:19:26.447964,21769.800000000003,2
d3c95bd3-dc1b-4811-9b86-7105780dd4b3,22,10812.73,UPI,WITHDRAWAL,IN,KNOWN-22,2026-05-25T21:59:26.447964,31118.810000000005,3
235bfc48-6013-444f-8cc3-ccc6fbb1d869,22,12484.25,UPI,DEPOSIT,IN,DEV-08b872,2026-05-25T22:34:26.447964,41931.54000000001,4
3b5bd59d-f4d9-4320-92a5-eb3906b13fc5,22,10529.92,UPI,DEPOSIT,SG,KNOWN-22,2026-05-26T00:06:26.447964,54415.79000000001,5
1444c71c-4ea5-4468-acfe-921e99aa3217,22,6137.76,UPI,WITHDRAWAL,IN,KNOWN-22,2026-05-26T00:17:26.447964,64945.71000000001,6
00a9d039-f3fd-47b5-8c8b-2ae137fa5666,22,6774.56,NET_BANKING,TRANSFER,IN,KNOWN-22,2026-05-26T00:27:26.447964,71083.47,7
296e0d89-3144-462d-9dd9-6df4cb1aace7,22,3810.5,CARD,DEPOSIT,IN,KNOWN-22,2026-05-26T01:54:26.447964,77858.03,8
38358de3-2148-41ff-9900-be579a80f552,22,10080.52,UPI,WITHDRAWAL,US,KNOWN-22,2026-05-26T03:32:26.447964,81668.53,9
779174c7-36be-4d12-a800-5c445fc13e4d,22,10136.53,UPI,DEPOSIT,IN,KNOWN-22,2026-05-26T04:10:26.447964,91749.05,10
336e456b-0aac-465a-85f8-d70a642ea910,22,4692.64,UPI,DEPOSIT,IN,DEV-de4e6a,2026-05-26T05:05:26.447964,101885.58,11
37a65330-a650-4ad3-81b9-e93d5598e6a7,22,2682.84,NET_BANKING,WITHDRAWAL,IN,KNOWN-22,2026-05-26T06:56:26.447964,106578.22,12
4abaa7e4-25df-4eae-a052-686c47886b51,22,6361.21,UPI,DEPOSIT,IN,KNOWN-22,2026-05-26T07:39:26.447964,109261.06,13
db52c8af-fb4c-4ef7-89cf-5b10e8ce7a00,22,6964.61,UPI,DEPOSIT,IN,KNOWN-22,2026-05-26T08:10:26.447964,115622.27,14
fb19c032-6613-4ce1-8551-db3b6f4bae98,22,7276.15,UPI,TRANSFER,IN,DEV-9fe4e6,2026-05-26T08:17:26.447964,122586.88,15
7b303477-4408-49e2-9dfd-04729d5f54ff,23,19150.78,NET_BANKING,WITHDRAWAL,AE,KNOWN-23,2026-05-25T17:11:26.448061,0,0
4dc3affe-deaf-49c8-a91e-07d4f1b6e97f,23,21117.37,NET_BANKING,WITHDRAWAL,IN,KNOWN-23,2026-05-25T17:56:26.448061,19150.78,1
646b3946-395f-4e47-8e24-d99b6412792d,23,29264.58,NET_BANKING,DEPOSIT,US,KNOWN-23,2026-05-25T18:17:26.448061,40268.149999999994,2
c500dbd9-0211-47af-bf06-cbfa906f8c00,23,47258.91,NET_BANKING,DEPOSIT,IN,KNOWN-23,2026-05-25T18:29:26.448061,69532.73,3
99ded483-1768-4850-8bdc-e4052e8b7f6f,23,15680.23,NET_BANKING,DEPOSIT,IN,KNOWN-23,2026-05-25T19:49:26.448061,116791.64,4
691daead-ca06-4ea2-bb94-327e3b81cb33,23,46074.63,NET_BANKING,WITHDRAWAL,IN,KNOWN-23,2026-05-25T20:58:26.448061,132471.87,5
12c6a816-b4a9-4160-a82d-07eb9380a36e,23,26976.3,NET_BANKING,DEPOSIT,IN,DEV-91f809,2026-05-25T21:10:26.448061,178546.5,6
e1993be7-17a7-404c-a936-83e32b5bff0e,23,33041.21,NET_BANKING,WITHDRAWAL,IN,KNOWN-23,2026-05-25T22:52:26.448061,205522.8,7
7ada93fe-1daf-4956-af9f-a8287d110179,23,21441.12,NET_BANKING,WITHDRAWAL,AE,KNOWN-23,2026-05-25T23:59:26.448061,238564.00999999998,8
391f2692-6601-4b1e-a1d5-d8441249a0d5,23,20576.56,UPI,DEPOSIT,IN,KNOWN-23,2026-05-26T00:49:26.448061,260005.12999999998,9
52203c28-ff46-4b72-ac7d-20926a52707f,23,26987.53,NET_BANKING,DEPOSIT,IN,KNOWN-23,2026-05-26T01:10:26.448061,280581.69,10
6042fbb9-b2db-4e56-9566-3395b0b63853,23,22437.24,NET_BANKING,WITHDRAWAL,IN,KNOWN-23,2026-05-26T01:37:26.448061,307569.22,11
08b4a6b6-ce93-401f-b223-5e4f422390c3,23,53378.622214369694,NET_BANKING,TRANSFER,IN,KNOWN-23,2026-05-26T03:16:26.448061,330006.45999999996,12
5fc782ec-145b-41be-bddc-a00a99fc1ac3,23,42502.87,NET_BANKING,DEPOSIT,IN,KNOWN-23,2026-05-26T04:52:26.448061,383385.0822143697,13
b4d7dfa2-0980-490b-a645-579eda1da4b8,23,45674.29,CARD,TRANSFER,IN,KNOWN-23,2026-05-26T06:25:26.448061,425887.95221436967,14
2e85f70c-1001-4492-8327-92a122003025,23,25750.66,NET_BANKING,DEPOSIT,IN,DEV-d8b8e0,2026-05-26T06:36:26.448061,471562.24221436965,15
803d39c9-c39e-4f46-8d0e-de8920318894,24,22080.13,NET_BANKING,TRANSFER,IN,DEV-0cd960,2026-05-25T17:53:26.448154,0,0
efed07e5-e1bd-46d4-a7f6-2bf268ebb498,24,67648.58813279173,NET_BANKING,DEPOSIT,IN,KNOWN-24,2026-05-25T18:15:26.448154,22080.13,1
06cd5c47-f7ed-49bc-8153-78695ae22661,24,13386.25,NET_BANKING,TRANSFER,IN,KNOWN-24,2026-05-25T18:52:26.448154,89728.71813279174,2
