transaction_id,user_id,amount,channel,transaction_type,source_account,target_account,country,device_id,transaction_time,total_amount_last_24h,txn_count_last_24h,transaction_status,is_fraud,soft_risk_score
92d4b3aa-2e03-4448-ba1c-c2d05e822190,8756,4770.14,CARD,WITHDRAWAL,ACC-139,ACC-255,HK,DEV_REGULAR,2026-01-29 04:36:22.471905+00:00,6958.01,1,APPROVED,0,40
1f342148-6662-48f6-9579-3cce63849de3,1952,2884.81,CARD,WITHDRAWAL,ACC-145,ACC-275,SG,DEV_REGULAR,2026-01-29 04:36:22.471912+00:00,4384.6,5,APPROVED,0,40
a604ee66-696a-48bf-8180-6887082811f3,8232,826.27,CARD,DEPOSIT,ACC-105,ACC-237,SG,DEV_REGULAR,2026-01-29 04:36:22.471919+00:00,1264.39,3,APPROVED,0,25
ac29ddc3-f4dd-43ce-921f-f5b341ab0128,3938,4829.43,CARD,TRANSFER,ACC-113,ACC-276,US,DEV_REGULAR,2026-01-29 04:36:22.471925+00:00,4389.01,2,APPROVED,0,25
8b7522af-4a3b-4b33-9c6d-666fdf97d102,2257,3140.92,NET_BANKING,DEPOSIT,ACC-119,ACC-242,SG,DEV_REGULAR,2026-01-29 04:36:22.471934+00:00,5848.61,3,APPROVED,0,10
8d26dd19-6be7-4040-b2b3-efddd67e7cb4,4368,2062.55,NET_BANKING,DEPOSIT,ACC-104,ACC-211,SG,DEV_REGULAR,2026-01-29 04:36:22.471938+00:00,6325.66,3,APPROVED,0,10
72e8e1a4-b7d8-4da2-b3a8-c680f6b20189,4199,1692.91,NET_BANKING,WITHDRAWAL,ACC-125,ACC-239,IN,DEV_REGULAR,2026-01-29 04:36:22.471951+00:00,9201.15,2,APPROVED,0,25
ed175bb3-f5fd-4aa7-8918-2f7c8ceb33c4,2547,2488.37,CARD,TRANSFER,ACC-194,ACC-255,US,DEV_REGULAR,2026-01-29 04:36:22.471965+00:00,6475.32,3,APPROVED,0,25
e58bfee5-c569-49a9-a6a8-61d23b983e18,1202,1934.99,NET_BANKING,TRANSFER,ACC-153,ACC-204,IN,DEV_REGULAR,2026-01-29 04:36:22.471972+00:00,9094.92,1,APPROVED,0,10
ac3921b4-fb54-4408-9bb3-c660ac70eb6f,5997,4290.99,NET_BANKING,DEPOSIT,ACC-116,ACC-296,HK,DEV_REGULAR,2026-01-29 04:36:22.471984+00:00,7649.81,4,APPROVED,0,10
5a4de0d0-c1a1-474b-a2ff-0a805975b661,3468,3247.24,NET_BANKING,WITHDRAWAL,ACC-186,ACC-275,IN,DEV_REGULAR,2026-01-29 04:36:22.471989+00:00,2022.98,4,APPROVED,0,25
2686530a-0b82-44ba-af42-74e0038e23b4,6769,4167.8,NET_BANKING,TRANSFER,ACC-163,ACC-251,HK,DEV_REGULAR,2026-01-29 04:36:22.472000+00:00,7858.6,5,APPROVED,0,10
091b2269-a4e7-4b80-a3d7-091ace59f789,4729,1386.23,CARD,DEPOSIT,ACC-151,ACC-295,IN,DEV_REGULAR,2026-01-29 04:36:22.472007+00:00,1230.25,5,APPROVED,0,25
1a0a2296-b168-4e49-ac74-44e526b1c782,3712,325.74,CARD,TRANSFER,ACC-124,ACC-201,HK,DEV_REGULAR,2026-01-29 04:36:22.472020+00:00,9790.58,3,APPROVED,0,25
3b6d525f-54db-465a-be26-d7963cda4db5,1067,1815.23,UPI,TRANSFER,ACC-150,ACC-223,HK,DEV_REGULAR,2026-01-29 04:36:22.472033+00:00,7004.94,3,APPROVED,0,10
0bd6e4eb-d676-4800-8fbb-45c783f0e94c,5616,3004.99,NET_BANKING,WITHDRAWAL,ACC-163,ACC-201,SG,DEV_REGULAR,2026-01-29 04:36:22.472040+00:00,5249.85,3,APPROVED,0,25
e9a32a99-2c15-4344-9eee-b464d993297e,5848,2121.34,NET_BANKING,TRANSFER,ACC-182,ACC-252,US,DEV_REGULAR,2026-01-29 04:36:22.472046+00:00,3364.77,5,APPROVED,0,10
8a29730e-6c85-4900-ad75-47dba2bebe06,8191,548.52,CARD,DEPOSIT,ACC-113,ACC-233,HK,DEV_REGULAR,2026-01-29 04:36:22.472052+00:00,9418.19,1,APPROVED,0,25
05257c1c-72e9-468e-875e-b103ff213495,1259,510.33,UPI,TRANSFER,ACC-157,ACC-205,SG,DEV_REGULAR,2026-01-29 04:36:22.472057+00:00,4979.41,2,APPROVED,0,10
4921c1a3-c748-4331-a170-fae1f18d1bb3,4132,2767.01,CARD,WITHDRAWAL,ACC-125,ACC-245,US,DEV_REGULAR,2026-01-29 04:36:22.472063+00:00,9203.04,1,APPROVED,0,40
132f1f08-f945-4f17-9dab-baf39cc7de33,5777,627.56,NET_BANKING,DEPOSIT,ACC-135,ACC-284,HK,DEV_REGULAR,2026-01-29 04:36:22.472068+00:00,2316.69,4,APPROVED,0,10
1528bfe8-83c2-430a-bf2d-476a5ce03d41,7215,3848.37,CARD,DEPOSIT,ACC-152,ACC-235,HK,DEV_REGULAR,2026-01-29 04:36:22.472073+00:00,8097.55,3,APPROVED,0,25
b3d35b8c-5471-4ad1-b0e4-0a1126094468,2375,4521.16,CARD,TRANSFER,ACC-152,ACC-279,SG,DEV_REGULAR,2026-01-29 04:36:22.472084+00:00,2650.48,3,APPROVED,0,25
82b6bdc5-99d9-4cc6-b825-6c9e22292a5b,6654,4153.83,UPI,TRANSFER,ACC-195,ACC-253,SG,DEV_REGULAR,2026-01-29 04:36:22.472091+00:00,5802.87,4,APPROVED,0,10
9c8a298f-c265-476e-83d8-4c7a9a633fae,6739,863.39,UPI,DEPOSIT,ACC-130,ACC-209,HK,DEV_REGULAR,2026-01-29 04:36:22.472098+00:00,3151.21,1,APPROVED,0,10
201274c5-5e8f-4e95-88fb-f745646f0795,8207,64.57,UPI,TRANSFER,ACC-162,ACC-262,US,DEV_REGULAR,2026-01-29 04:36:22.472104+00:00,5322.77,1,APPROVED,0,10
95c0dd64-cb5e-423a-8e61-cca8b8b64027,4484,3708.35,CARD,TRANSFER,ACC-198,ACC-288,IN,DEV_REGULAR,2026-01-29 04:36:22.472110+00:00,2575.24,5,APPROVED,0,25
7142bb2d-1821-4be5-abab-00129bc47d57,8414,560.32,NET_BANKING,TRANSFER,ACC-144,ACC-205,HK,DEV_REGULAR,2026-01-29 04:36:22.472117+00:00,6121.34,1,APPROVED,0,10
8940a039-2513-4a06-a1d0-d21be3651738,3602,3153.06,NET_BANKING,DEPOSIT,ACC-147,ACC-222,HK,DEV_REGULAR,2026-01-29 04:36:22.472129+00:00,9876.46,1,APPROVED,0,10
0c4ed38e-2373-4302-909c-29a944c5e161,4149,768.8,UPI,TRANSFER,ACC-138,ACC-251,IN,DEV_REGULAR,2026-01-29 04:36:22.472136+00:00,8475.37,2,APPROVED,0,10
5d5c7397-3fca-47a5-a9f9-fdb22ba9b0c1,8376,3078.69,CARD,WITHDRAWAL,ACC-113,ACC-267,HK,DEV_REGULAR,2026-01-29 04:36:22.472143+00:00,909.91,4,APPROVED,0,40
579862a9-ace1-44cb-ba8e-ce9531efb265,9770,3143.22,CARD,DEPOSIT,ACC-143,ACC-203,US,DEV_REGULAR,2026-01-29 04:36:22.472150+00:00,1841.87,2,APPROVED,0,25
6e2f0488-9de6-4afe-b45e-9a6ccd05a29a,2854,2454.23,CARD,WITHDRAWAL,ACC-135,ACC-283,HK,DEV_REGULAR,2026-01-29 04:36:22.472156+00:00,1206.36,2,APPROVED,0,40
2116d2f4-2095-401c-9380-50f156c22791,9723,2169.49,NET_BANKING,TRANSFER,ACC-197,ACC-232,IN,DEV_REGULAR,2026-01-29 04:36:22.472163+00:00,7188.62,5,APPROVED,0,10
614bf88f-5645-499f-a15d-452b36bf960a,9261,1794.98,NET_BANKING,DEPOSIT,ACC-129,ACC-215,HK,DEV_REGULAR,2026-01-29 04:36:22.472176+00:00,5694.02,1,APPROVED,0,10
40286be7-fa65-4661-83f0-3e72d9ebc1c6,8194,4028.43,NET_BANKING,WITHDRAWAL,ACC-158,ACC-277,US,DEV_REGULAR,2026-01-29 04:36:22.472182+00:00,5883.41,2,APPROVED,0,25
57006e59-98ae-4641-a2c4-b79280b7b11f,8202,4129.89,CARD,WITHDRAWAL,ACC-179,ACC-219,HK,DEV_REGULAR,2026-01-29 04:36:22.472189+00:00,3750.86,1,APPROVED,0,40
2b6bd07e-642f-44c7-80bc-f290ab46b636,6828,1935.05,NET_BANKING,DEPOSIT,ACC-133,ACC-278,US,DEV_REGULAR,2026-01-29 04:36:22.472196+00:00,9562.77,2,APPROVED,0,10
5b879cee-def1-4500-bd3d-9affeb831c59,1760,2149.63,CARD,DEPOSIT,ACC-182,ACC-208,HK,DEV_REGULAR,2026-01-29 04:36:22.472203+00:00,8385.09,4,APPROVED,0,25
2ee7c2f5-f416-499d-a21d-23d5fb00f5f9,9142,1825.02,CARD,DEPOSIT,ACC-112,ACC-246,HK,DEV_REGULAR,2026-01-29 04:36:22.472209+00:00,7079.15,3,APPROVED,0,25
de723de4-1e78-4b5b-a025-711021d04817,6310,265.11,NET_BANKING,WITHDRAWAL,ACC-145,ACC-274,IN,DEV_REGULAR,2026-01-29 04:36:22.472216+00:00,6648.07,2,APPROVED,0,25
e92445b5-3e19-43ab-837c-eed071385692,1918,3311.47,NET_BANKING,TRANSFER,ACC-175,ACC-278,SG,DEV_REGULAR,2026-01-29 04:36:22.472222+00:00,4982.21,4,APPROVED,0,10
48712e15-3f17-4f9a-affa-6f98247684f7,5842,4316.87,NET_BANKING,DEPOSIT,ACC-137,ACC-239,US,DEV_REGULAR,2026-01-29 04:36:22.472229+00:00,6939.57,2,APPROVED,0,10
0a3bc303-4755-4c07-9075-8c5cfd04fb0d,8787,3694.74,NET_BANKING,DEPOSIT,ACC-115,ACC-286,US,DEV_REGULAR,2026-01-29 04:36:22.472235+00:00,346.13,1,APPROVED,0,10
47d5c8ca-ce78-45dc-b788-63b4ec32a6b2,3183,4008.25,UPI,DEPOSIT,ACC-135,ACC-295,SG,DEV_REGULAR,2026-01-29 04:36:22.472244+00:00,4404.52,4,APPROVED,0,10
303c7ad8-f6ea-4731-bccf-21fd7274c9ee,7180,1604.51,NET_BANKING,DEPOSIT,ACC-138,ACC-243,US,DEV_REGULAR,2026-01-29 04:36:22.472248+00:00,3390.83,5,APPROVED,0,10
8043664a-a40c-4340-9386-e6b42b05edd1,1274,3127.48,UPI,TRANSFER,ACC-168,ACC-215,IN,DEV_REGULAR,2026-01-29 04:36:22.472253+00:00,1583.41,3,APPROVED,0,10
bd676ab9-e0d3-4395-8202-03c2f07100ec,4831,685.61,NET_BANKING,TRANSFER,ACC-111,ACC-282,SG,DEV_REGULAR,2026-01-29 04:36:22.472258+00:00,72.98,3,APPROVED,0,10
7b3ac354-5923-4d69-b650-f7f283d14839,8891,30532.4,CARD,DEPOSIT,ACC-126,ACC-285,US,DEV_X,2026-01-29 04:36:22.472262+00:00,67130.65,16,APPROVED,0,65
10a19ee6-b0c3-43af-a7b8-b2d8488c9f34,7794,3599.08,CARD,WITHDRAWAL,ACC-105,ACC-208,HK,DEV_REGULAR,2026-01-29 04:36:22.472267+00:00,3719.89,4,APPROVED,0,40
550f00ef-b962-4cda-969f-4a5e20751ce4,7138,2963.62,UPI,TRANSFER,ACC-197,ACC-230,HK,DEV_REGULAR,2026-01-29 04:36:22.472274+00:00,3658.27,1,APPROVED,0,10
6df2ea4c-783a-4df9-96e3-f85b4dbc0f7f,9701,3194.28,CARD,DEPOSIT,ACC-115,ACC-261,SG,DEV_REGULAR,2026-01-29 04:36:22.472280+00:00,796.16,5,APPROVED,0,25
6dec7b24-d117-4ad3-9bdd-3e236abf1fc4,3634,4119.61,UPI,TRANSFER,ACC-113,ACC-246,SG,DEV_REGULAR,2026-01-29 04:36:22.472286+00:00,4481.89,3,APPROVED,0,10
82a283ba-ab3a-41a3-9668-9b521a65eb0f,7423,2560.57,NET_BANKING,DEPOSIT,ACC-197,ACC-253,US,DEV_REGULAR,2026-01-29 04:36:22.472298+00:00,1905.67,1,APPROVED,0,10
18b5ba35-aff4-44da-a882-012993f02400,4243,2072.04,CARD,DEPOSIT,ACC-136,ACC-253,HK,DEV_REGULAR,2026-01-29 04:36:22.472304+00:00,18.62,5,APPROVED,0,25
3df9901c-3571-4d6a-9c94-78dbef65fcef,9002,146.92,CARD,DEPOSIT,ACC-146,ACC-251,HK,DEV_REGULAR,2026-01-29 04:36:22.472309+00:00,3307.56,2,APPROVED,0,25
01020246-ec49-408b-817d-8a94170b466a,4334,1833.32,NET_BANKING,TRANSFER,ACC-141,ACC-248,SG,DEV_REGULAR,2026-01-29 04:36:22.472314+00:00,8224.02,4,APPROVED,0,10
fceca2e7-4c8b-4ab6-acd0-98ecd032dcbc,7481,3526.0,NET_BANKING,TRANSFER,ACC-111,ACC-265,IN,DEV_REGULAR,2026-01-29 04:36:22.472319+00:00,3093.37,3,APPROVED,0,10
71f81c3e-0909-44b6-913a-623c76acdbe7,5951,1678.51,UPI,DEPOSIT,ACC-111,ACC-238,US,DEV_REGULAR,2026-01-29 04:36:22.472324+00:00,9631.64,2,APPROVED,0,10
85fa0ccc-8f3b-4dc1-8f97-74bf7f3ee4e3,8695,2407.08,UPI,DEPOSIT,ACC-142,ACC-212,IN,DEV_REGULAR,2026-01-29 04:36:22.472337+00:00,1832.78,4,APPROVED,0,10
ee8229a6-c541-46fe-a0cc-49cdf24819c2,4292,2748.45,NET_BANKING,TRANSFER,ACC-168,ACC-260,IN,DEV_REGULAR,2026-01-29 04:36:22.472343+00:00,2465.58,4,APPROVED,0,10
5cdf602f-6d7e-407d-a387-5fa368dc9efa,6182,1335.73,CARD,WITHDRAWAL,ACC-152,ACC-216,SG,DEV_REGULAR,2026-01-29 04:36:22.472350+00:00,3802.51,4,APPROVED,0,40
8fced0c2-069c-4ca9-ae90-b1c6acde2282,7952,4975.84,NET_BANKING,DEPOSIT,ACC-171,ACC-273,HK,DEV_REGULAR,2026-01-29 04:36:22.472357+00:00,6717.7,4,APPROVED,0,10
c37d9c09-16cb-4662-812f-c732076c829f,5137,1510.32,NET_BANKING,DEPOSIT,ACC-125,ACC-286,HK,DEV_REGULAR,2026-01-29 04:36:22.472375+00:00,2281.03,1,APPROVED,0,10
146a9500-2c24-4e3c-8f51-19dc313e3afb,4054,3215.55,NET_BANKING,DEPOSIT,ACC-153,ACC-225,US,DEV_X,2026-01-29 04:36:22.472381+00:00,96506.3,5,APPROVED,0,10
8d92f06c-af71-448a-9b42-90c38fe3b3a9,7335,2998.8,NET_BANKING,TRANSFER,ACC-142,ACC-230,US,DEV_REGULAR,2026-01-29 04:36:22.472386+00:00,888.1,1,APPROVED,0,10
c05fef14-d9ad-4cb3-a21a-85151f1f8b92,9950,2380.03,NET_BANKING,DEPOSIT,ACC-175,ACC-243,HK,DEV_REGULAR,2026-01-29 04:36:22.472397+00:00,8623.95,1,APPROVED,0,10
5662a9ce-4be0-4267-98ff-8a9908f29650,4125,358.88,CARD,WITHDRAWAL,ACC-143,ACC-255,US,DEV_REGULAR,2026-01-29 04:36:22.472403+00:00,6861.83,3,APPROVED,0,40
45aea1d8-8459-4c5a-9acd-0994bfc6e4f5,2835,4990.09,NET_BANKING,WITHDRAWAL,ACC-110,ACC-297,US,DEV_REGULAR,2026-01-29 04:36:22.472410+00:00,5660.93,1,APPROVED,0,25
1c8e1f2d-9bd9-41fc-995a-47a89a62db1c,8788,4901.82,CARD,DEPOSIT,ACC-148,ACC-242,US,DEV_REGULAR,2026-01-29 04:36:22.472416+00:00,1142.4,3,APPROVED,0,25
a4936808-3275-47a5-834a-a2bfef8b089d,9742,3618.55,NET_BANKING,WITHDRAWAL,ACC-183,ACC-247,US,DEV_REGULAR,2026-01-29 04:36:22.472423+00:00,8505.71,3,APPROVED,0,25
dd13af3f-58b1-4028-8976-f11722ab87b8,7580,3100.16,CARD,WITHDRAWAL,ACC-198,ACC-259,US,DEV_REGULAR,2026-01-29 04:36:22.472429+00:00,7358.64,3,APPROVED,0,40
ee4b86cd-87c9-400d-be55-c0807627ebb2,7073,5450.07,NET_BANKING,WITHDRAWAL,ACC-184,ACC-269,HK,DEV_Y,2026-01-29 04:36:22.472436+00:00,49838.67,10,APPROVED,0,45
36e29d02-b5ed-4c27-8c34-403e3e77b682,9590,545.73,NET_BANKING,WITHDRAWAL,ACC-148,ACC-297,HK,DEV_REGULAR,2026-01-29 04:36:22.472442+00:00,7424.35,1,APPROVED,0,25
f17f2333-96d6-4c5e-aaed-f85b7c81f5dd,1119,1804.3,NET_BANKING,TRANSFER,ACC-113,ACC-226,HK,DEV_REGULAR,2026-01-29 04:36:22.472449+00:00,7009.99,5,APPROVED,0,10
6584b291-9de9-4b11-93ea-7ecf1789e7b1,2304,3080.85,NET_BANKING,DEPOSIT,ACC-119,ACC-297,US,DEV_REGULAR,2026-01-29 04:36:22.472455+00:00,5697.41,1,APPROVED,0,10
48c66440-bcfc-4bf3-bf95-17bc4ebbe330,3913,4534.76,UPI,DEPOSIT,ACC-141,ACC-218,SG,DEV_REGULAR,2026-01-29 04:36:22.472461+00:00,8151.57,1,APPROVED,0,10
7aff2496-8a07-4b2e-8704-6de1a5c08ed4,4562,2474.78,NET_BANKING,DEPOSIT,ACC-119,ACC-202,SG,DEV_REGULAR,2026-01-29 04:36:22.472467+00:00,3736.27,5,APPROVED,0,10
c2873fde-0436-4bf5-923a-fb38f9f94ac4,9547,656.36,NET_BANKING,DEPOSIT,ACC-116,ACC-262,US,DEV_REGULAR,2026-01-29 04:36:22.472471+00:00,887.9,3,APPROVED,0,10
4d2087c5-537c-4696-84ae-009a2cd9a979,5900,1459.58,CARD,DEPOSIT,ACC-200,ACC-237,SG,DEV_REGULAR,2026-01-29 04:36:22.472476+00:00,825.96,1,APPROVED,0,25
acc86227-648a-43c2-8c29-dc9ce821c8df,5103,771.02,NET_BANKING,DEPOSIT,ACC-173,ACC-218,HK,DEV_REGULAR,2026-01-29 04:36:22.472481+00:00,4199.85,1,APPROVED,0,10
bb6b5089-7a07-457a-a0fa-9727e835789a,2546,926.19,NET_BANKING,TRANSFER,ACC-133,ACC-276,HK,DEV_REGULAR,2026-01-29 04:36:22.472486+00:00,5661.52,5,APPROVED,0,10
446e7d6b-ea85-4c4a-93d2-df79c7563633,7274,3359.9,NET_BANKING,DEPOSIT,ACC-173,ACC-201,IN,DEV_REGULAR,2026-01-29 04:36:22.472491+00:00,4513.47,4,APPROVED,0,10
5e6daa07-f868-4383-bb54-2e4a73837ad9,7441,1480.16,CARD,TRANSFER,ACC-164,ACC-227,SG,DEV_REGULAR,2026-01-29 04:36:22.472505+00:00,6977.63,2,APPROVED,0,25
6a8e7421-d1c4-4e58-913c-628b9243b4d5,9519,4231.71,UPI,TRANSFER,ACC-164,ACC-237,US,DEV_REGULAR,2026-01-29 04:36:22.472512+00:00,1702.74,3,APPROVED,0,10
04774537-b9e7-4145-bb9a-8276116aac8c,3601,517.53,CARD,TRANSFER,ACC-147,ACC-270,SG,DEV_REGULAR,2026-01-29 04:36:22.472524+00:00,1221.36,3,APPROVED,0,25
782b4caa-a0c8-4a50-8603-3de22eb9c013,4720,3914.03,CARD,DEPOSIT,ACC-182,ACC-251,US,DEV_REGULAR,2026-01-29 04:36:22.472529+00:00,3379.72,5,APPROVED,0,25
eb735d24-cad4-4811-aa29-07963c6d58bc,8216,3564.49,NET_BANKING,TRANSFER,ACC-191,ACC-234,HK,DEV_REGULAR,2026-01-29 04:36:22.472534+00:00,418.66,1,APPROVED,0,10
9e8d5228-3853-428e-bbe1-9434b171e3b0,6457,3228.75,CARD,DEPOSIT,ACC-176,ACC-256,HK,DEV_REGULAR,2026-01-29 04:36:22.472539+00:00,9329.98,5,APPROVED,0,25
cb0a6faa-c2e7-4864-9068-743eab12959a,7021,381.99,CARD,TRANSFER,ACC-129,ACC-201,US,DEV_REGULAR,2026-01-29 04:36:22.472544+00:00,525.47,3,APPROVED,0,25
6ebd9d01-69f7-421e-8a52-345818aa9146,7328,3185.75,NET_BANKING,DEPOSIT,ACC-177,ACC-254,IN,DEV_REGULAR,2026-01-29 04:36:22.472549+00:00,7030.86,5,APPROVED,0,10
b6caaa1b-d0f2-4b82-9338-9f84f483823e,2614,308.09,NET_BANKING,DEPOSIT,ACC-125,ACC-234,SG,DEV_REGULAR,2026-01-29 04:36:22.472554+00:00,7025.22,4,APPROVED,0,10
bded2248-1bb1-4db3-affa-92c1117f9ce6,9432,3461.49,CARD,TRANSFER,ACC-162,ACC-259,HK,DEV_REGULAR,2026-01-29 04:36:22.472559+00:00,5743.14,4,APPROVED,0,25
c0766fb2-7bf3-46d0-8f0e-1d7c1f829cb8,4863,480.44,NET_BANKING,DEPOSIT,ACC-120,ACC-270,HK,DEV_REGULAR,2026-01-29 04:36:22.472565+00:00,3088.77,2,APPROVED,0,10
05dad4a6-91ef-4416-8eb8-4a27cfe8af39,3925,4834.58,NET_BANKING,WITHDRAWAL,ACC-164,ACC-272,HK,DEV_REGULAR,2026-01-29 04:36:22.472570+00:00,7319.88,3,APPROVED,0,25
d9c18e8a-c773-414b-8604-cd5737416d5b,3123,651.2,CARD,DEPOSIT,ACC-175,ACC-289,SG,DEV_REGULAR,2026-01-29 04:36:22.472575+00:00,8254.79,4,APPROVED,0,25
2524a013-e1d5-43a7-a142-029e9c712bfd,1805,251.32,NET_BANKING,TRANSFER,ACC-124,ACC-285,IN,DEV_REGULAR,2026-01-29 04:36:22.472580+00:00,4696.24,1,APPROVED,0,10
97768191-14f6-48fd-a411-a21082517f8b,6330,2051.76,NET_BANKING,TRANSFER,ACC-145,ACC-201,SG,DEV_REGULAR,2026-01-29 04:36:22.472585+00:00,6503.91,3,APPROVED,0,10
a322327f-785d-4b7e-8f07-83e00fdd2cfc,3248,3721.46,UPI,TRANSFER,ACC-114,ACC-239,US,DEV_REGULAR,2026-01-29 04:36:22.472590+00:00,8403.35,3,APPROVED,0,10
9b05d891-d6b1-4e71-935f-ede6c60610a1,7642,4929.66,NET_BANKING,WITHDRAWAL,ACC-166,ACC-252,SG,DEV_REGULAR,2026-01-29 04:36:22.472596+00:00,5838.05,2,APPROVED,0,25
0acb9baa-2d70-4961-8b22-b1bd23df4711,8857,3223.19,NET_BANKING,DEPOSIT,ACC-127,ACC-283,IN,DEV_REGULAR,2026-01-29 04:36:22.472607+00:00,6180.2,4,APPROVED,0,10
bfa5c399-d620-4c5e-8193-934a74c55865,4985,3432.26,UPI,TRANSFER,ACC-129,ACC-245,IN,DEV_REGULAR,2026-01-29 04:36:22.472614+00:00,8424.18,5,APPROVED,0,10
f03ecfeb-f645-4a7e-ab53-f4f93b26cfbb,4026,4481.26,CARD,WITHDRAWAL,ACC-127,ACC-289,US,DEV_REGULAR,2026-01-29 04:36:22.472619+00:00,7150.72,1,APPROVED,0,40
f501c4e2-dc0b-4451-892e-bf9233ae59cf,9021,4074.23,NET_BANKING,DEPOSIT,ACC-183,ACC-292,US,DEV_REGULAR,2026-01-29 04:36:22.472625+00:00,5004.07,3,APPROVED,0,10
fcdaa98d-d4a9-4a5b-81ea-8213dbd81c26,5102,2656.4,CARD,DEPOSIT,ACC-198,ACC-248,IN,DEV_REGULAR,2026-01-29 04:36:22.472630+00:00,7532.0,1,APPROVED,0,25
261872a2-855e-4678-8364-d7566d29f6ff,6044,3032.85,CARD,TRANSFER,ACC-151,ACC-262,US,DEV_REGULAR,2026-01-29 04:36:22.472635+00:00,498.57,3,APPROVED,0,25
6c5b049d-36b5-4917-9657-d7d700550205,3848,704.12,CARD,WITHDRAWAL,ACC-117,ACC-256,US,DEV_REGULAR,2026-01-29 04:36:22.472642+00:00,6411.93,4,APPROVED,0,40
edd0f350-ea18-4a49-af51-051e54cede8b,7983,4897.56,NET_BANKING,DEPOSIT,ACC-121,ACC-222,IN,DEV_REGULAR,2026-01-29 04:36:22.472648+00:00,230.23,5,APPROVED,0,10
7ae15204-b828-4114-bb9b-8c42d1c36871,8852,456.67,NET_BANKING,TRANSFER,ACC-144,ACC-227,HK,DEV_REGULAR,2026-01-29 04:36:22.472659+00:00,2264.13,3,APPROVED,0,10
6f6d01ef-a59d-4e8f-a4a5-3f497785afa6,6374,4990.32,UPI,DEPOSIT,ACC-136,ACC-238,HK,DEV_REGULAR,2026-01-29 04:36:22.472666+00:00,6227.04,4,APPROVED,0,10
a7a243e6-2c6f-4512-a2da-d128009d5ae1,6755,13257.73,NET_BANKING,WITHDRAWAL,ACC-174,ACC-213,IN,DEV_X,2026-01-29 04:36:22.472672+00:00,52609.76,6,APPROVED,0,25
c29d91b3-b8c0-42a6-81da-d36cc7530e70,9948,2846.71,CARD,WITHDRAWAL,ACC-161,ACC-204,IN,DEV_REGULAR,2026-01-29 04:36:22.472677+00:00,4043.79,4,APPROVED,0,40
b5cd1cdd-bf29-4bb7-bca9-b6c71177e98b,6414,1540.42,NET_BANKING,WITHDRAWAL,ACC-159,ACC-260,IN,DEV_REGULAR,2026-01-29 04:36:22.472688+00:00,860.81,5,APPROVED,0,25
8b022c21-b0a8-4a60-96e5-ce27f0d35b66,1619,145.59,CARD,WITHDRAWAL,ACC-193,ACC-268,SG,DEV_REGULAR,2026-01-29 04:36:22.472705+00:00,5048.39,2,APPROVED,0,40
fa3f8f9f-4180-49a5-9813-8482e33ce667,5639,4078.51,UPI,DEPOSIT,ACC-148,ACC-249,HK,DEV_REGULAR,2026-01-29 04:36:22.472711+00:00,674.97,2,APPROVED,0,10
a89faad7-45ea-439b-8038-6749bc8e6da2,1292,4979.63,CARD,WITHDRAWAL,ACC-169,ACC-294,IN,DEV_REGULAR,2026-01-29 04:36:22.472716+00:00,6115.32,2,APPROVED,0,40
6acd1767-0454-4ec9-bcd6-be85ea0e54f7,4224,2185.55,CARD,TRANSFER,ACC-131,ACC-204,US,DEV_REGULAR,2026-01-29 04:36:22.472721+00:00,9523.54,5,APPROVED,0,25
7e711366-0d58-4c7e-9631-520f92558c53,8400,2969.03,CARD,DEPOSIT,ACC-181,ACC-274,US,DEV_REGULAR,2026-01-29 04:36:22.472726+00:00,7312.96,2,APPROVED,0,25
9a4b328c-d6f2-4d83-8074-bd8c49e035ff,5817,232.67,CARD,DEPOSIT,ACC-196,ACC-274,IN,DEV_REGULAR,2026-01-29 04:36:22.472732+00:00,9480.17,5,APPROVED,0,25
26e5e9d3-b695-4f3b-8308-958b59d5e162,6476,318.73,NET_BANKING,TRANSFER,ACC-168,ACC-231,IN,DEV_REGULAR,2026-01-29 04:36:22.472737+00:00,7175.43,4,APPROVED,0,10
fbb501e6-2d14-4115-bf41-d6529f40df8e,3214,1036.12,UPI,TRANSFER,ACC-163,ACC-211,IN,DEV_REGULAR,2026-01-29 04:36:22.472742+00:00,8155.73,3,APPROVED,0,10
65541bfd-2d67-40ab-a7da-57eae4388f2e,5165,4325.58,CARD,TRANSFER,ACC-160,ACC-227,US,DEV_REGULAR,2026-01-29 04:36:22.472747+00:00,5791.61,2,APPROVED,0,25
d5a372a6-d749-46a2-982b-fda35841edeb,6798,708.35,NET_BANKING,TRANSFER,ACC-107,ACC-269,SG,DEV_REGULAR,2026-01-29 04:36:22.472752+00:00,6149.54,2,APPROVED,0,10
0608c565-6736-40c3-ac0d-f1e4f78fdddd,4227,1134.44,CARD,WITHDRAWAL,ACC-167,ACC-266,HK,DEV_REGULAR,2026-01-29 04:36:22.472779+00:00,136.69,5,APPROVED,0,40
73337ece-d3fe-4790-b73b-434429d1e4d9,4220,727.26,UPI,TRANSFER,ACC-162,ACC-226,SG,DEV_REGULAR,2026-01-29 04:36:22.472790+00:00,4473.58,3,APPROVED,0,10
164b0dbc-ef54-4c83-94f4-a67e907ecd6e,6819,4642.25,NET_BANKING,TRANSFER,ACC-134,ACC-221,US,DEV_REGULAR,2026-01-29 04:36:22.472795+00:00,8086.37,3,APPROVED,0,10
